,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 44,2015- 8-7
1,Avarai Kolee, 1, 30,2015- 8-7
2,Avarai ottu, 1, –,2015- 8-7
3,Beans, 1, 29,2015- 8-7
4,Beetroot, 1, 8,2015- 8-7
5,Bellary, 1, 30,2015- 8-7
6,C Flower, 1 Flower, 10,2015- 8-7
7,C Vengayam, 1, 12,2015- 8-7
8,Chaw Chaw, 1, 20,2015- 8-7
9,Kaththari Disco, 1, 8,2015- 8-7
10,Kaththari Green, 1, 7,2015- 8-7
11,Kothavarai, 1, 10,2015- 8-7
12,Milagai Samba, 1, 22,2015- 8-7
13,Milagai urundai, 1, 25,2015- 8-7
14,Mullaingi, 1, 5,2015- 8-7
15,Murungai chedi, 1, 11,2015- 8-7
16,Murungai Maram, 1, 8,2015- 8-7
17,Nelli, 1, 22,2015- 8-7
18,Pavarkai, 1, 12,2015- 8-7
19,Perkangkai, 1, 10,2015- 8-7
20,Pudalai, 1, 6,2015- 8-7
21,Red Pusanikkai, 1, 6,2015- 8-7
22,Sambar Vellari, 1, 4,2015- 8-7
23,Suraikai, 1, 6,2015- 8-7
24,Thakkali, 1, 5,2015- 8-7
25,Thatta payaru, 1, 12,2015- 8-7
26,Vendai, 1, 20,2015- 8-7
27,Lemon, 1, 28,2015- 8-7
