,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2015-9-19
1,Tomotto ottu, 1, 12,2015-9-19
2,Ladys Finger, 1, 20,2015-9-19
3,Snake Guard, 1, 14,2015-9-19
4,Bitter Gourd, 1, 24,2015-9-19
5,Bottle gourd, 1, 8,2015-9-19
6,Pumpkin, 1, 16,2015-9-19
7,Bean, 1, 36,2015-9-19
8,Cluster Beans, 1, 12,2015-9-19
9,Red Chilies, 1, 30,2015-9-19
10,Onion, 1, 40,2015-9-19
11,Pallari, 1, 60,2015-9-19
12,Ginger, 1, –,2015-9-19
13,Potato, 1, 24,2015-9-19
14,Radish, 1, 10,2015-9-19
15,Mango, 1, –,2015-9-19
16,Cabbage, 1, 20,2015-9-19
17,Carrot, 1, 30,2015-9-19
18,Beetroot, 1, 20,2015-9-19
19,Soybeans, 1, 80,2015-9-19
20,Drumstick beans, 1, 40,2015-9-19
21,butter beans, 1, –,2015-9-19
22,Banana nut, 1 piece, 4,2015-9-19
23,Banana stem, 1, 10,2015-9-19
24,Banana Flower, 1, 10,2015-9-19
25,Curry leaves, 1, 20,2015-9-19
26,Coriander leaves, 1, 30,2015-9-19
27,Mint, 1, 30,2015-9-19
28,Greens Leaves, 1, 12,2015-9-19
29,Garlic, 1, 100,2015-9-19
30,Button Mushrooms, 1, 180,2015-9-19
31,Papaya, 1, 20,2015-9-19
32,SavSav, 1, 16,2015-9-19
33,Sapotta, 1, 20,2015-9-19
