,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 24,2015- 2-5
1,Tomotto ottu, 1, 10,2015- 2-5
2,Ladys Finger, 1, 16,2015- 2-5
3,Snake Guard, 1, 12,2015- 2-5
4,Bitter Gourd, 1, 18,2015- 2-5
5,Bottle gourd, 1, 8,2015- 2-5
6,Pumpkin, 1, 14,2015- 2-5
7,Bean, 1, 20,2015- 2-5
8,Cluster Beans, 1, 18,2015- 2-5
9,Red Chilies, 1, 26,2015- 2-5
10,Onion, 1, 32,2015- 2-5
11,Pallari, 1, 26,2015- 2-5
12,Ginger, 1, –,2015- 2-5
13,Potato, 1, 30,2015- 2-5
14,Radish, 1, 8,2015- 2-5
15,Mango, 1, –,2015- 2-5
16,Cabbage, 1, 20,2015- 2-5
17,Carrot, 1, 36,2015- 2-5
18,Beetroot, 1, 24,2015- 2-5
19,Soybeans, 1, 80,2015- 2-5
20,Drumstick beans, 1, 26,2015- 2-5
21,butter beans, 1, –,2015- 2-5
22,Banana nut, 1 piece, 4,2015- 2-5
23,Banana stem, 1, 8,2015- 2-5
24,Banana Flower, 1, 6,2015- 2-5
25,Curry leaves, 1, 40,2015- 2-5
26,Coriander leaves, 1, 25,2015- 2-5
27,Mint, 1, 25,2015- 2-5
28,Greens Leaves, 1, 10,2015- 2-5
29,Garlic, 1, 100-180,2015- 2-5
30,Button Mushrooms, 1, 180,2015- 2-5
31,Papaya, 1, 20,2015- 2-5
32,SavSav, 1, 24,2015- 2-5
33,Sapotta, 1, 24,2015- 2-5
