,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 30,2015-10-3
1,Tomotto ottu / Thakkali Ottu, 1, 13,2015-10-3
2,Lady’s Finger / Venda Kai, 1, 24,2015-10-3
3,Snake Guard / Pudalai, 1, 14,2015-10-3
4,Bitter Gourd / Pakar kai, 1, 20,2015-10-3
5,Bottle gourd / Sura kai, 1, 8,2015-10-3
6,Pumpkin / Pusani kai, 1, 16,2015-10-3
7,Beans / Avarai Kai, 1, 30,2015-10-3
8,Cluster Beans / Kothavarai, 1, 12,2015-10-3
9,Red Chilies / Kundu Milagai, 1, 30,2015-10-3
10,Small Onion / Chinna Vengayam, 1, 30,2015-10-3
11,Big Onion / Pallari, 1, 30,2015-10-3
12,Ginger /  Inji, 1, –,2015-10-3
13,Potato / Urulai Kelangu, 1, 24,2015-10-3
14,Radish / Mulangi, 1, 14,2015-10-3
15,Mango / Maa, 1, –,2015-10-3
16,Cabbage / Mutta Kose, 1, 16,2015-10-3
17,Carrot, 1, 26,2015-10-3
18,Beetroot, 1, 16,2015-10-3
19,Soya Beans, 1, 70,2015-10-3
20,Drumstick Beans / Murungai Beans, 1, 30,2015-10-3
21,Butter beans, 1, –,2015-10-3
22,Banana nut / Vala kai, 1 piece, 4,2015-10-3
23,Banana stem / Vala Thandu, 1, 12,2015-10-3
24,Banana Flower / Vala Poo, 1, 10,2015-10-3
25,Curry leaves / Karu Vepilai, 1, 15,2015-10-3
26,Coriander leaves / Malli Ilai, 1, 25,2015-10-3
27,Mint / Puthina, 1, 20,2015-10-3
28,Greens Leaves / Keerai Kattu, 1, 12,2015-10-3
29,Garlic / Poondu, 1, 140,2015-10-3
30,Button Mushrooms / Button Kaalan, 1, 180,2015-10-3
31,Papaya / Papali, 1, 20,2015-10-3
32,Sav Sav, 1, 16,2015-10-3
33,Sapotta, 1, 20,2015-10-3
