,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 20,2015- 5-7
1,Tomotto ottu, 1, 24,2015- 5-7
2,Ladys Finger, 1, 26,2015- 5-7
3,Snake Guard, 1, 18,2015- 5-7
4,Bitter Gourd, 1, 26,2015- 5-7
5,Bottle gourd, 1, 8,2015- 5-7
6,Pumpkin, 1, 14,2015- 5-7
7,Bean, 1, 40,2015- 5-7
8,Cluster Beans, 1, 16,2015- 5-7
9,Red Chilies, 1, 24,2015- 5-7
10,Onion, 1, 26,2015- 5-7
11,Pallari, 1, 18,2015- 5-7
12,Ginger, 1, –,2015- 5-7
13,Potato, 1, 24,2015- 5-7
14,Radish, 1, 20,2015- 5-7
15,Mango, 1, –,2015- 5-7
16,Cabbage, 1, 20,2015- 5-7
17,Carrot, 1, 30,2015- 5-7
18,Beetroot, 1, 20,2015- 5-7
19,Soybeans, 1, 90,2015- 5-7
20,Drumstick beans, 1, 70,2015- 5-7
21,butter beans, 1, –,2015- 5-7
22,Banana nut, 1 piece, 4,2015- 5-7
23,Banana stem, 1, 10,2015- 5-7
24,Banana Flower, 1, 12,2015- 5-7
25,Curry leaves, 1, 30,2015- 5-7
26,Coriander leaves, 1, 35,2015- 5-7
27,Mint, 1, 20,2015- 5-7
28,Greens Leaves, 1, 12,2015- 5-7
29,Garlic, 1, 100,2015- 5-7
30,Button Mushrooms, 1, 180,2015- 5-7
31,Papaya, 1, 20,2015- 5-7
32,SavSav, 1, 24,2015- 5-7
33,Sapotta, 1, 14,2015- 5-7
