,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 36,2015-10-18
1,Tomotto ottu / Thakkali Ottu, 1, 24,2015-10-18
2,Lady’s Finger / Venda Kai, 1, 36,2015-10-18
3,Snake Guard / Pudalai, 1, 18,2015-10-18
4,Bitter Gourd / Pakar kai, 1, 28,2015-10-18
5,Bottle gourd / Sura kai, 1, 8,2015-10-18
6,Pumpkin / Pusani kai, 1, 18,2015-10-18
7,Beans / Avarai Kai, 1, 50,2015-10-18
8,Cluster Beans / Kothavarai, 1, 20,2015-10-18
9,Red Chilies / Kundu Milagai, 1, 30,2015-10-18
10,Small Onion / Chinna Vengayam, 1, 44,2015-10-18
11,Big Onion / Pallari, 1, 40,2015-10-18
12,Ginger /  Inji, 1, –,2015-10-18
13,Potato / Urulai Kelangu, 1, 26,2015-10-18
14,Radish / Mulangi, 1, 14,2015-10-18
15,Mango / Maa, 1, –,2015-10-18
16,Cabbage / Mutta Kose, 1, 16,2015-10-18
17,Carrot, 1, 30,2015-10-18
18,Beetroot, 1, 14,2015-10-18
19,Soya Beans, 1, 80,2015-10-18
20,Drumstick Beans / Murungai Beans, 1, 40,2015-10-18
21,Butter beans, 1, –,2015-10-18
22,Banana nut / Vala kai, 1 piece, 4,2015-10-18
23,Banana stem / Vala Thandu, 1, 10,2015-10-18
24,Banana Flower / Vala Poo, 1, 12,2015-10-18
25,Curry leaves / Karu Vepilai, 1, 20,2015-10-18
26,Coriander leaves / Malli Ilai, 1, 40,2015-10-18
27,Mint / Puthina, 1, 30,2015-10-18
28,Greens Leaves / Keerai Kattu, 1, 12,2015-10-18
29,Garlic / Poondu, 1, 100,2015-10-18
30,Button Mushrooms / Button Kaalan, 1, 200,2015-10-18
31,Papaya / Papali, 1, 20,2015-10-18
32,Sav Sav, 1, 16,2015-10-18
33,Sapotta, 1, 24,2015-10-18
