,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2015-8-27
1,Tomotto ottu, 1, 12,2015-8-27
2,Ladys Finger, 1, 16,2015-8-27
3,Snake Guard, 1, 14,2015-8-27
4,Bitter Gourd, 1, 24,2015-8-27
5,Bottle gourd, 1, 8,2015-8-27
6,Pumpkin, 1, 14,2015-8-27
7,Bean, 1, 30,2015-8-27
8,Cluster Beans, 1, 12,2015-8-27
9,Red Chilies, 1, 30,2015-8-27
10,Onion, 1, 30,2015-8-27
11,Pallari, 1, 60,2015-8-27
12,Ginger, 1, –,2015-8-27
13,Potato, 1, 24,2015-8-27
14,Radish, 1, 10,2015-8-27
15,Mango, 1, –,2015-8-27
16,Cabbage, 1, 24,2015-8-27
17,Carrot, 1, 26,2015-8-27
18,Beetroot, 1, 30,2015-8-27
19,Soybeans, 1, 90,2015-8-27
20,Drumstick beans, 1, 34,2015-8-27
21,butter beans, 1, –,2015-8-27
22,Banana nut, 1 piece, 4,2015-8-27
23,Banana stem, 1, 12,2015-8-27
24,Banana Flower, 1, 12,2015-8-27
25,Curry leaves, 1, 20,2015-8-27
26,Coriander leaves, 1, 30,2015-8-27
27,Mint, 1, 30,2015-8-27
28,Greens Leaves, 1, 12,2015-8-27
29,Garlic, 1, 100,2015-8-27
30,Button Mushrooms, 1, 180,2015-8-27
31,Papaya, 1, 20,2015-8-27
32,SavSav, 1, 20,2015-8-27
33,Sapotta, 1, 20,2015-8-27
