,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 20,2015- 2-2
1,Tomotto ottu, 1, 8,2015- 2-2
2,Ladys Finger, 1, 14,2015- 2-2
3,Snake Guard, 1, 12,2015- 2-2
4,Bitter Gourd, 1, 16,2015- 2-2
5,Bottle gourd, 1, 8,2015- 2-2
6,Pumpkin, 1, 14,2015- 2-2
7,Bean, 1, 20,2015- 2-2
8,Cluster Beans, 1, 20,2015- 2-2
9,Red Chilies, 1, 26,2015- 2-2
10,Onion, 1, 32,2015- 2-2
11,Pallari, 1, 26,2015- 2-2
12,Ginger, 1, –,2015- 2-2
13,Potato, 1, 24,2015- 2-2
14,Radish, 1, 8,2015- 2-2
15,Mango, 1, –,2015- 2-2
16,Cabbage, 1, 24,2015- 2-2
17,Carrot, 1, 32,2015- 2-2
18,Beetroot, 1, 20,2015- 2-2
19,Soybeans, 1, 80,2015- 2-2
20,Drumstick beans, 1, 20,2015- 2-2
21,butter beans, 1, –,2015- 2-2
22,Banana nut, 1 piece, 4,2015- 2-2
23,Banana stem, 1, 8,2015- 2-2
24,Banana Flower, 1, 6,2015- 2-2
25,Curry leaves, 1, 30,2015- 2-2
26,Coriander leaves, 1, 20,2015- 2-2
27,Mint, 1, 20,2015- 2-2
28,Greens Leaves, 1, 10,2015- 2-2
29,Garlic, 1, 100-200,2015- 2-2
30,Button Mushrooms, 1, 180,2015- 2-2
31,Papaya, 1, 20,2015- 2-2
32,SavSav, 1, 24,2015- 2-2
33,Sapotta, 1, 24,2015- 2-2
