,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 44,2015-7-29
1,Tomotto ottu, 1, 20,2015-7-29
2,Ladys Finger, 1, 16,2015-7-29
3,Snake Guard, 1, 18,2015-7-29
4,Bitter Gourd, 1, 25,2015-7-29
5,Bottle gourd, 1, 8,2015-7-29
6,Pumpkin, 1, 18,2015-7-29
7,Bean, 1, 36,2015-7-29
8,Cluster Beans, 1, 14,2015-7-29
9,Red Chilies, 1, 40,2015-7-29
10,Onion, 1, 44,2015-7-29
11,Pallari, 1, 38,2015-7-29
12,Ginger, 1, –,2015-7-29
13,Potato, 1, 20,2015-7-29
14,Radish, 1, 24,2015-7-29
15,Mango, 1, –,2015-7-29
16,Cabbage, 1, 20,2015-7-29
17,Carrot, 1, 36,2015-7-29
18,Beetroot, 1, 34,2015-7-29
19,Soybeans, 1, 80,2015-7-29
20,Drumstick beans, 1, 44,2015-7-29
21,butter beans, 1, –,2015-7-29
22,Banana nut, 1 piece, 4,2015-7-29
23,Banana stem, 1, 10,2015-7-29
24,Banana Flower, 1, 12,2015-7-29
25,Curry leaves, 1, 15,2015-7-29
26,Coriander leaves, 1, 20,2015-7-29
27,Mint, 1, 15,2015-7-29
28,Greens Leaves, 1, 10,2015-7-29
29,Garlic, 1, 140,2015-7-29
30,Button Mushrooms, 1, 196,2015-7-29
31,Papaya, 1, 20,2015-7-29
32,SavSav, 1, 18,2015-7-29
33,Sapotta, 1, 20,2015-7-29
