,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 70,2015-12-30
1,Tomotto ottu / Thakkali Ottu, 1, 34,2015-12-30
2,Lady’s Finger / Venda Kai, 1, 30,2015-12-30
3,Snake Guard / Pudalai, 1, 36,2015-12-30
4,Bitter Gourd / Pakar kai, 1, 38,2015-12-30
5,Bottle gourd / Sura kai, 1, 12,2015-12-30
6,Pumpkin / Pusani kai, 1, 14,2015-12-30
7,Beans / Avarai Kai, 1, 44,2015-12-30
8,Cluster Beans / Kothavarai, 1, 24,2015-12-30
9,Red Chilies / Kundu Milagai, 1, 50,2015-12-30
10,Small Onion / Chinna Vengayam, 1, 30,2015-12-30
11,Big Onion / Pallari, 1, 30,2015-12-30
12,Ginger / Inji, 1, –,2015-12-30
13,Potato / Urulai Kelangu, 1, 24,2015-12-30
14,Radish / Mulangi, 1, 34,2015-12-30
15,Mango / Maa, 1, –,2015-12-30
16,Cabbage / Mutta Kose, 1, 20,2015-12-30
17,Carrot, 1, 50,2015-12-30
18,Beetroot, 1, 30,2015-12-30
19,Soya Beans, 1, 80,2015-12-30
20,Drumstick Beans / Murungai Beans, 1, 60,2015-12-30
21,Butter beans, 1, –,2015-12-30
22,Banana nut / Vala kai, 1 piece, 4,2015-12-30
23,Banana stem / Vala Thandu, 1, 10,2015-12-30
24,Banana Flower / Vala Poo, 1, 10,2015-12-30
25,Curry leaves / Karu Vepilai, 1, 15,2015-12-30
26,Coriander leaves / Malli Ilai, 1, 10,2015-12-30
27,Mint / Puthina, 1, 30,2015-12-30
28,Greens Leaves / Keerai Kattu, 1, 10,2015-12-30
29,Garlic / Poondu, 1, –,2015-12-30
30,Button Mushrooms / Button Kaalan, 1, 180,2015-12-30
31,Papaya / Papali, 1, 20,2015-12-30
32,Sav Sav, 1, 30,2015-12-30
33,Sapotta, 1, 20,2015-12-30
