,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 36,2015-9-17
1,Tomotto ottu, 1, 12,2015-9-17
2,Ladys Finger, 1, 16,2015-9-17
3,Snake Guard, 1, 14,2015-9-17
4,Bitter Gourd, 1, 20,2015-9-17
5,Bottle gourd, 1, 8,2015-9-17
6,Pumpkin, 1, 14,2015-9-17
7,Bean, 1, 26,2015-9-17
8,Cluster Beans, 1, 10,2015-9-17
9,Red Chilies, 1, 30,2015-9-17
10,Onion, 1, 30,2015-9-17
11,Pallari, 1, 60,2015-9-17
12,Ginger, 1, –,2015-9-17
13,Potato, 1, 24,2015-9-17
14,Radish, 1, 10,2015-9-17
15,Mango, 1, –,2015-9-17
16,Cabbage, 1, 24,2015-9-17
17,Carrot, 1, 36,2015-9-17
18,Beetroot, 1, 20,2015-9-17
19,Soybeans, 1, 80,2015-9-17
20,Drumstick beans, 1, 40,2015-9-17
21,butter beans, 1, –,2015-9-17
22,Banana nut, 1 piece, 4,2015-9-17
23,Banana stem, 1, 10,2015-9-17
24,Banana Flower, 1, 10,2015-9-17
25,Curry leaves, 1, 15,2015-9-17
26,Coriander leaves, 1, 30,2015-9-17
27,Mint, 1, 30,2015-9-17
28,Greens Leaves, 1, 12,2015-9-17
29,Garlic, 1, 100,2015-9-17
30,Button Mushrooms, 1, 180,2015-9-17
31,Papaya, 1, 20,2015-9-17
32,SavSav, 1, 15,2015-9-17
33,Sapotta, 1, 20,2015-9-17
