,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 18,2015-3-24
1,Tomotto ottu, 1, 12,2015-3-24
2,Ladys Finger, 1, 22,2015-3-24
3,Snake Guard, 1, 16,2015-3-24
4,Bitter Gourd, 1, 16,2015-3-24
5,Bottle gourd, 1, 8,2015-3-24
6,Pumpkin, 1, 14,2015-3-24
7,Bean, 1, 48,2015-3-24
8,Cluster Beans, 1, 18,2015-3-24
9,Red Chilies, 1, 26,2015-3-24
10,Onion, 1, 20,2015-3-24
11,Pallari, 1, 22,2015-3-24
12,Ginger, 1, –,2015-3-24
13,Potato, 1, 24,2015-3-24
14,Radish, 1, 14,2015-3-24
15,Mango, 1, –,2015-3-24
16,Cabbage, 1, 16,2015-3-24
17,Carrot, 1, 26,2015-3-24
18,Beetroot, 1, 16,2015-3-24
19,Soybeans, 1, 80,2015-3-24
20,Drumstick beans, 1, 55,2015-3-24
21,butter beans, 1, –,2015-3-24
22,Banana nut, 1 piece, 4,2015-3-24
23,Banana stem, 1, 10,2015-3-24
24,Banana Flower, 1, 10,2015-3-24
25,Curry leaves, 1, 25,2015-3-24
26,Coriander leaves, 1, 15,2015-3-24
27,Mint, 1, 10,2015-3-24
28,Greens Leaves, 1, 12,2015-3-24
29,Garlic, 1, 140-190,2015-3-24
30,Button Mushrooms, 1, 196,2015-3-24
31,Papaya, 1, 20,2015-3-24
32,SavSav, 1, 28,2015-3-24
33,Sapotta, 1, 20,2015-3-24
