,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 36,2015-10-16
1,Tomotto ottu / Thakkali Ottu, 1, 20,2015-10-16
2,Lady’s Finger / Venda Kai, 1, 36,2015-10-16
3,Snake Guard / Pudalai, 1, 14,2015-10-16
4,Bitter Gourd / Pakar kai, 1, 28,2015-10-16
5,Bottle gourd / Sura kai, 1, 8,2015-10-16
6,Pumpkin / Pusani kai, 1, 16,2015-10-16
7,Beans / Avarai Kai, 1, 50,2015-10-16
8,Cluster Beans / Kothavarai, 1, 20,2015-10-16
9,Red Chilies / Kundu Milagai, 1, 30,2015-10-16
10,Small Onion / Chinna Vengayam, 1, 40,2015-10-16
11,Big Onion / Pallari, 1, 40,2015-10-16
12,Ginger /  Inji, 1, –,2015-10-16
13,Potato / Urulai Kelangu, 1, 28,2015-10-16
14,Radish / Mulangi, 1, 16,2015-10-16
15,Mango / Maa, 1, –,2015-10-16
16,Cabbage / Mutta Kose, 1, 16,2015-10-16
17,Carrot, 1, 30,2015-10-16
18,Beetroot, 1, 20,2015-10-16
19,Soya Beans, 1, 80,2015-10-16
20,Drumstick Beans / Murungai Beans, 1, 40,2015-10-16
21,Butter beans, 1, –,2015-10-16
22,Banana nut / Vala kai, 1 piece, 4,2015-10-16
23,Banana stem / Vala Thandu, 1, 10,2015-10-16
24,Banana Flower / Vala Poo, 1, 12,2015-10-16
25,Curry leaves / Karu Vepilai, 1, 20,2015-10-16
26,Coriander leaves / Malli Ilai, 1, 40,2015-10-16
27,Mint / Puthina, 1, 30,2015-10-16
28,Greens Leaves / Keerai Kattu, 1, 10,2015-10-16
29,Garlic / Poondu, 1, 100,2015-10-16
30,Button Mushrooms / Button Kaalan, 1, 200,2015-10-16
31,Papaya / Papali, 1, 20,2015-10-16
32,Sav Sav, 1, 16,2015-10-16
33,Sapotta, 1, 20,2015-10-16
