,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 36,2015- 9-1
1,Tomotto ottu, 1, 12,2015- 9-1
2,Ladys Finger, 1, 12,2015- 9-1
3,Snake Guard, 1, 14,2015- 9-1
4,Bitter Gourd, 1, 30,2015- 9-1
5,Bottle gourd, 1, 8,2015- 9-1
6,Pumpkin, 1, 14,2015- 9-1
7,Bean, 1, 30,2015- 9-1
8,Cluster Beans, 1, 10,2015- 9-1
9,Red Chilies, 1, 40,2015- 9-1
10,Onion, 1, 34,2015- 9-1
11,Pallari, 1, 50,2015- 9-1
12,Ginger, 1, –,2015- 9-1
13,Potato, 1, 24,2015- 9-1
14,Radish, 1, 12,2015- 9-1
15,Mango, 1, –,2015- 9-1
16,Cabbage, 1, 24,2015- 9-1
17,Carrot, 1, 36,2015- 9-1
18,Beetroot, 1, 30,2015- 9-1
19,Soybeans, 1, 80,2015- 9-1
20,Drumstick beans, 1, 40,2015- 9-1
21,butter beans, 1, –,2015- 9-1
22,Banana nut, 1 piece, 4,2015- 9-1
23,Banana stem, 1, 12,2015- 9-1
24,Banana Flower, 1, 10,2015- 9-1
25,Curry leaves, 1, 20,2015- 9-1
26,Coriander leaves, 1, 30,2015- 9-1
27,Mint, 1, 25,2015- 9-1
28,Greens Leaves, 1, 12,2015- 9-1
29,Garlic, 1, 100,2015- 9-1
30,Button Mushrooms, 1, 180,2015- 9-1
31,Papaya, 1, 20,2015- 9-1
32,SavSav, 1, 20,2015- 9-1
33,Sapotta, 1, 20,2015- 9-1
