,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 20,2015-7-10
1,Tomotto ottu, 1, 34,2015-7-10
2,Ladys Finger, 1, 12,2015-7-10
3,Snake Guard, 1, 16,2015-7-10
4,Bitter Gourd, 1, 26,2015-7-10
5,Bottle gourd, 1, 10,2015-7-10
6,Pumpkin, 1, 18,2015-7-10
7,Bean, 1, 36,2015-7-10
8,Cluster Beans, 1, 14,2015-7-10
9,Red Chilies, 1, 50,2015-7-10
10,Onion, 1, 40,2015-7-10
11,Pallari, 1, 30,2015-7-10
12,Ginger, 1, –,2015-7-10
13,Potato, 1, 18,2015-7-10
14,Radish, 1, 18,2015-7-10
15,Mango, 1, –,2015-7-10
16,Cabbage, 1, 18,2015-7-10
17,Carrot, 1, 36,2015-7-10
18,Beetroot, 1, 48,2015-7-10
19,Soybeans, 1, 90,2015-7-10
20,Drumstick beans, 1, 80,2015-7-10
21,butter beans, 1, –,2015-7-10
22,Banana nut, 1 piece, 4,2015-7-10
23,Banana stem, 1, 12,2015-7-10
24,Banana Flower, 1, 10,2015-7-10
25,Curry leaves, 1, 15,2015-7-10
26,Coriander leaves, 1, 30,2015-7-10
27,Mint, 1, 25,2015-7-10
28,Greens Leaves, 1, 12,2015-7-10
29,Garlic, 1, 120,2015-7-10
30,Button Mushrooms, 1, 200,2015-7-10
31,Papaya, 1, 20,2015-7-10
32,SavSav, 1, 16,2015-7-10
33,Sapotta, 1, 20,2015-7-10
