,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 60,2015- 6-2
1,Tomotto ottu, 1, 18,2015- 6-2
2,Ladys Finger, 1, 22,2015- 6-2
3,Snake Guard, 1, 18,2015- 6-2
4,Bitter Gourd, 1, 35,2015- 6-2
5,Bottle gourd, 1, 10,2015- 6-2
6,Pumpkin, 1, 16,2015- 6-2
7,Bean, 1, 60,2015- 6-2
8,Cluster Beans, 1, 20,2015- 6-2
9,Red Chilies, 1, 22,2015- 6-2
10,Onion, 1, 36,2015- 6-2
11,Pallari, 1, 26,2015- 6-2
12,Ginger, 1, –,2015- 6-2
13,Potato, 1, 20,2015- 6-2
14,Radish, 1, 24,2015- 6-2
15,Mango, 1, –,2015- 6-2
16,Cabbage, 1, 26,2015- 6-2
17,Carrot, 1, 40,2015- 6-2
18,Beetroot, 1, 28,2015- 6-2
19,Soybeans, 1, 110,2015- 6-2
20,Drumstick beans, 1, 50,2015- 6-2
21,butter beans, 1, –,2015- 6-2
22,Banana nut, 1 piece, 5,2015- 6-2
23,Banana stem, 1, 12,2015- 6-2
24,Banana Flower, 1, 14,2015- 6-2
25,Curry leaves, 1, 20,2015- 6-2
26,Coriander leaves, 1, 40,2015- 6-2
27,Mint, 1, 30,2015- 6-2
28,Greens Leaves, 1, 12,2015- 6-2
29,Garlic, 1, 100,2015- 6-2
30,Button Mushrooms, 1, 196,2015- 6-2
31,Papaya, 1, 20,2015- 6-2
32,SavSav, 1, 30,2015- 6-2
33,Sapotta, 1, 20,2015- 6-2
