,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 24,2015- 2-6
1,Tomotto ottu, 1, 10,2015- 2-6
2,Ladys Finger, 1, 16,2015- 2-6
3,Snake Guard, 1, 10,2015- 2-6
4,Bitter Gourd, 1, 18,2015- 2-6
5,Bottle gourd, 1, 8,2015- 2-6
6,Pumpkin, 1, 12,2015- 2-6
7,Bean, 1, 20,2015- 2-6
8,Cluster Beans, 1, 16,2015- 2-6
9,Red Chilies, 1, 20,2015- 2-6
10,Onion, 1, 32,2015- 2-6
11,Pallari, 1, 26,2015- 2-6
12,Ginger, 1, –,2015- 2-6
13,Potato, 1, 24,2015- 2-6
14,Radish, 1, 8,2015- 2-6
15,Mango, 1, –,2015- 2-6
16,Cabbage, 1, 20,2015- 2-6
17,Carrot, 1, 36,2015- 2-6
18,Beetroot, 1, 20,2015- 2-6
19,Soybeans, 1, 70,2015- 2-6
20,Drumstick beans, 1, 26,2015- 2-6
21,butter beans, 1, –,2015- 2-6
22,Banana nut, 1 piece, 4,2015- 2-6
23,Banana stem, 1, 8,2015- 2-6
24,Banana Flower, 1, 8,2015- 2-6
25,Curry leaves, 1, 30,2015- 2-6
26,Coriander leaves, 1, 20,2015- 2-6
27,Mint, 1, 25,2015- 2-6
28,Greens Leaves, 1, 10,2015- 2-6
29,Garlic, 1, 100-180,2015- 2-6
30,Button Mushrooms, 1, 180,2015- 2-6
31,Papaya, 1, 20,2015- 2-6
32,SavSav, 1, 20,2015- 2-6
33,Sapotta, 1, 24,2015- 2-6
