,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 30,2014-10-4
1,Tomotto ottu, 1, 14,2014-10-4
2,Ladys Finger, 1, 20,2014-10-4
3,Snake Guard, 1, 16,2014-10-4
4,Bitter Gourd, 1, 26,2014-10-4
5,Bottle gourd, 1, 10,2014-10-4
6,Pumpkin, 1, 16,2014-10-4
7,Bean, 1, 30,2014-10-4
8,Cluster Beans, 1, 16,2014-10-4
9,Red Chilies, 1, 26,2014-10-4
10,Onion, 1, 26,2014-10-4
11,Pallari, 1, 22,2014-10-4
12,Ginger, 1, –,2014-10-4
13,Potato, 1, 44,2014-10-4
14,Radish, 1, 16,2014-10-4
15,Mango, 1, –,2014-10-4
16,Cabbage, 1, 14,2014-10-4
17,Carrot, 1, 36,2014-10-4
18,Beetroot, 1, 26,2014-10-4
19,Soybeans, 1, 64,2014-10-4
20,Drumstick beans, 1, 30,2014-10-4
21,butter beans, 1, –,2014-10-4
22,Banana nut, 1 piece, 4,2014-10-4
23,Banana stem, 1, 8,2014-10-4
24,Banana Flower, 1, 6,2014-10-4
25,Curry leaves, 1, 15,2014-10-4
26,Coriander leaves, 1, 30,2014-10-4
27,Mint, 1, 35,2014-10-4
28,Greens Leaves, 1, 10,2014-10-4
29,Garlic, 1, 100-160,2014-10-4
30,Button Mushrooms, 1, 180,2014-10-4
31,Papaya, 1, 24,2014-10-4
32,SavSav, 1, 26,2014-10-4
