,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 42,2016-8-10
1,Tomotto ottu / Thakkali Ottu, 1, 9,2016-8-10
2,Lady’s Finger / Venda Kai, 1, 12,2016-8-10
3,Snake Guard / Pudalai, 1, 16,2016-8-10
4,Bitter Gourd / Pakar kai, 1, 28,2016-8-10
5,Bottle gourd / Sura kai, 1, 7,2016-8-10
6,Pumpkin / Pusani kai, 1, 25,2016-8-10
7,Beans / Avarai Kai, 1, 38,2016-8-10
8,Cluster Beans / Kothavarai, 1, 14,2016-8-10
9,Red Chilies / Kundu Milagai, 1, 40,2016-8-10
10,Small Onion / Chinna Vengayam, 1, 20,2016-8-10
11,Big Onion / Pallari, 1, 18,2016-8-10
12,Ginger / Inji, 1, –,2016-8-10
13,Potato / Urulai Kelangu, 1, 34,2016-8-10
14,Radish / Mulangi, 1, 14,2016-8-10
15,Mango / Maa, 1, –,2016-8-10
16,Cabbage / Mutta Kose, 1, 22,2016-8-10
17,Carrot, 1, 50,2016-8-10
18,Beetroot, 1, 30,2016-8-10
19,Soya Beans, 1, 90,2016-8-10
20,Drumstick Beans / Murungai Beans, 1, 30,2016-8-10
21,Butter beans, 1, –,2016-8-10
22,Banana nut / Vala kai, 1 piece, 4,2016-8-10
23,Banana stem / Vala Thandu, 1, 10,2016-8-10
24,Banana Flower / Vala Poo, 1, 10,2016-8-10
25,Curry leaves / Karu Vepilai, 1, 20,2016-8-10
26,Coriander leaves / Malli Ilai, 1, 12,2016-8-10
27,Mint / Puthina, 1, 20,2016-8-10
28,Greens Leaves / Keerai Kattu, 1, 12,2016-8-10
29,Garlic / Poondu, 1, –,2016-8-10
30,Button Mushrooms / Button Kaalan, 1, 200,2016-8-10
31,Papaya / Papali, 1, 20,2016-8-10
32,Sav Sav, 1, 26,2016-8-10
33,Sapotta, 1, –,2016-8-10
34,Field bean / Mochai, 1, –,2016-8-10
