,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 40,2016-11-23
1,Tomotto ottu / Thakkali Ottu, 1, 7,2016-11-23
2,Lady’s Finger / Venda Kai, 1, 22,2016-11-23
3,Snake Guard / Pudalai, 1, 20,2016-11-23
4,Bitter Gourd / Pakar kai, 1, 20,2016-11-23
5,Bottle gourd / Sura kai, 1, 8,2016-11-23
6,Pumpkin / Pusani kai, 1, 20,2016-11-23
7,Beans / Avarai Kai, 1, 38,2016-11-23
8,Cluster Beans / Kothavarai, 1, 28,2016-11-23
9,Red Chilies / Kundu Milagai, 1, 20,2016-11-23
10,Small Onion / Chinna Vengayam, 1, 26,2016-11-23
11,Big Onion / Pallari, 1, 18,2016-11-23
12,Ginger / Inji, 1, –,2016-11-23
13,Potato / Urulai Kelangu, 1, 30,2016-11-23
14,Radish / Mulangi, 1, 14,2016-11-23
15,Mango / Maa, 1, –,2016-11-23
16,Cabbage / Mutta Kose, 1, 18,2016-11-23
17,Carrot, 1, 26,2016-11-23
18,Beetroot, 1, 28,2016-11-23
19,Soya Beans, 1, 130,2016-11-23
20,Drumstick Beans / Murungai Beans, 1, 40,2016-11-23
21,Butter beans, 1, –,2016-11-23
22,Banana nut / Vala kai, 1 piece, 5,2016-11-23
23,Banana stem / Vala Thandu, 1, 10,2016-11-23
24,Banana Flower / Vala Poo, 1, 10,2016-11-23
25,Curry leaves / Karu Vepilai, 1, 20,2016-11-23
26,Coriander leaves / Malli Ilai, 1, 15,2016-11-23
27,Mint / Puthina, 1, 15,2016-11-23
28,Greens Leaves / Keerai Kattu, 1, 10,2016-11-23
29,Garlic / Poondu, 1, –,2016-11-23
30,Button Mushrooms / Button Kaalan, 1, –,2016-11-23
31,Papaya / Papali, 1, 25,2016-11-23
32,Sav Sav, 1, 20,2016-11-23
33,Sapotta, 1, –,2016-11-23
34,Puli / Tamarind, 1, 80,2016-11-23
