,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 60,2016- 2-7
1,Tomotto ottu / Thakkali Ottu, 1, 12,2016- 2-7
2,Lady’s Finger / Venda Kai, 1, 40,2016- 2-7
3,Snake Guard / Pudalai, 1, 20,2016- 2-7
4,Bitter Gourd / Pakar kai, 1, 36,2016- 2-7
5,Bottle gourd / Sura kai, 1, 10,2016- 2-7
6,Pumpkin / Pusani kai, 1, 14,2016- 2-7
7,Beans / Avarai Kai, 1, 24,2016- 2-7
8,Cluster Beans / Kothavarai, 1, 20,2016- 2-7
9,Red Chilies / Kundu Milagai, 1, 40,2016- 2-7
10,Small Onion / Chinna Vengayam, 1, 24,2016- 2-7
11,Big Onion / Pallari, 1, 20,2016- 2-7
12,Ginger / Inji, 1, –,2016- 2-7
13,Potato / Urulai Kelangu, 1, 26,2016- 2-7
14,Radish / Mulangi, 1, 14,2016- 2-7
15,Mango / Maa, 1, –,2016- 2-7
16,Cabbage / Mutta Kose, 1, 20,2016- 2-7
17,Carrot, 1, 46,2016- 2-7
18,Beetroot, 1, 36,2016- 2-7
19,Soya Beans, 1, 120,2016- 2-7
20,Drumstick Beans / Murungai Beans, 1, 60,2016- 2-7
21,Butter beans, 1, –,2016- 2-7
22,Banana nut / Vala kai, 1 piece, 5,2016- 2-7
23,Banana stem / Vala Thandu, 1, 12,2016- 2-7
24,Banana Flower / Vala Poo, 1, 10,2016- 2-7
25,Curry leaves / Karu Vepilai, 1, 30,2016- 2-7
26,Coriander leaves / Malli Ilai, 1, 10,2016- 2-7
27,Mint / Puthina, 1, 20,2016- 2-7
28,Greens Leaves / Keerai Kattu, 1, 10,2016- 2-7
29,Garlic / Poondu, 1, –,2016- 2-7
30,Button Mushrooms / Button Kaalan, 1, 200,2016- 2-7
31,Papaya / Papali, 1, 20,2016- 2-7
32,Sav Sav, 1, 20,2016- 2-7
33,Sapotta, 1, 20,2016- 2-7
34,Field bean / Mochai, 1, 26,2016- 2-7
