,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 36,2016-11-19
1,Tomotto ottu / Thakkali Ottu, 1, 7,2016-11-19
2,Lady’s Finger / Venda Kai, 1, 20,2016-11-19
3,Snake Guard / Pudalai, 1, 16,2016-11-19
4,Bitter Gourd / Pakar kai, 1, 24,2016-11-19
5,Bottle gourd / Sura kai, 1, 8,2016-11-19
6,Pumpkin / Pusani kai, 1, 20,2016-11-19
7,Beans / Avarai Kai, 1, 36,2016-11-19
8,Cluster Beans / Kothavarai, 1, 20,2016-11-19
9,Red Chilies / Kundu Milagai, 1, 28,2016-11-19
10,Small Onion / Chinna Vengayam, 1, 26,2016-11-19
11,Big Onion / Pallari, 1, 18,2016-11-19
12,Ginger / Inji, 1, –,2016-11-19
13,Potato / Urulai Kelangu, 1, 30,2016-11-19
14,Radish / Mulangi, 1, 16,2016-11-19
15,Mango / Maa, 1, –,2016-11-19
16,Cabbage / Mutta Kose, 1, 20,2016-11-19
17,Carrot, 1, 36,2016-11-19
18,Beetroot, 1, 30,2016-11-19
19,Soya Beans, 1, 120,2016-11-19
20,Drumstick Beans / Murungai Beans, 1, 40,2016-11-19
21,Butter beans, 1, –,2016-11-19
22,Banana nut / Vala kai, 1 piece, 4,2016-11-19
23,Banana stem / Vala Thandu, 1, 10,2016-11-19
24,Banana Flower / Vala Poo, 1, 10,2016-11-19
25,Curry leaves / Karu Vepilai, 1, 20,2016-11-19
26,Coriander leaves / Malli Ilai, 1, 15,2016-11-19
27,Mint / Puthina, 1, 15,2016-11-19
28,Greens Leaves / Keerai Kattu, 1, 12,2016-11-19
29,Garlic / Poondu, 1, –,2016-11-19
30,Button Mushrooms / Button Kaalan, 1, –,2016-11-19
31,Papaya / Papali, 1, 20,2016-11-19
32,Sav Sav, 1, 26,2016-11-19
33,Sapotta, 1, –,2016-11-19
34,Puli / Tamarind, 1, 90,2016-11-19
