,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 40,2016-6-21
1,Tomotto ottu / Thakkali Ottu, 1, 44,2016-6-21
2,Lady’s Finger / Venda Kai, 1, 30,2016-6-21
3,Snake Guard / Pudalai, 1, 18,2016-6-21
4,Bitter Gourd / Pakar kai, 1, 42,2016-6-21
5,Bottle gourd / Sura kai, 1, 10,2016-6-21
6,Pumpkin / Pusani kai, 1, 16,2016-6-21
7,Beans / Avarai Kai, 1, 70,2016-6-21
8,Cluster Beans / Kothavarai, 1, 22,2016-6-21
9,Red Chilies / Kundu Milagai, 1, 40,2016-6-21
10,Small Onion / Chinna Vengayam, 1, 40,2016-6-21
11,Big Onion / Pallari, 1, 18,2016-6-21
12,Ginger / Inji, 1, –,2016-6-21
13,Potato / Urulai Kelangu, 1, 30,2016-6-21
14,Radish / Mulangi, 1, 26,2016-6-21
15,Mango / Maa, 1, –,2016-6-21
16,Cabbage / Mutta Kose, 1, 34,2016-6-21
17,Carrot, 1, 40,2016-6-21
18,Beetroot, 1, 46,2016-6-21
19,Soya Beans, 1, 120,2016-6-21
20,Drumstick Beans / Murungai Beans, 1, 75,2016-6-21
21,Butter beans, 1, –,2016-6-21
22,Banana nut / Vala kai, 1 piece, 3,2016-6-21
23,Banana stem / Vala Thandu, 1, 10,2016-6-21
24,Banana Flower / Vala Poo, 1, 8,2016-6-21
25,Curry leaves / Karu Vepilai, 1, 20,2016-6-21
26,Coriander leaves / Malli Ilai, 1, 25,2016-6-21
27,Mint / Puthina, 1, 35,2016-6-21
28,Greens Leaves / Keerai Kattu, 1, 12,2016-6-21
29,Garlic / Poondu, 1, –,2016-6-21
30,Button Mushrooms / Button Kaalan, 1, 180,2016-6-21
31,Papaya / Papali, 1, 16,2016-6-21
32,Sav Sav, 1, 30,2016-6-21
33,Sapotta, 1, –,2016-6-21
34,Field bean / Mochai, 1, –,2016-6-21
