,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 44,2016-9-13
1,Tomotto ottu / Thakkali Ottu, 1, 16,2016-9-13
2,Lady’s Finger / Venda Kai, 1, 10,2016-9-13
3,Snake Guard / Pudalai, 1, 20,2016-9-13
4,Bitter Gourd / Pakar kai, 1, 26,2016-9-13
5,Bottle gourd / Sura kai, 1, 8,2016-9-13
6,Pumpkin / Pusani kai, 1, 25,2016-9-13
7,Beans / Avarai Kai, 1, 50,2016-9-13
8,Cluster Beans / Kothavarai, 1, 14,2016-9-13
9,Red Chilies / Kundu Milagai, 1, 30,2016-9-13
10,Small Onion / Chinna Vengayam, 1, 18,2016-9-13
11,Big Onion / Pallari, 1, 18,2016-9-13
12,Ginger / Inji, 1, –,2016-9-13
13,Potato / Urulai Kelangu, 1, 34,2016-9-13
14,Radish / Mulangi, 1, 16,2016-9-13
15,Mango / Maa, 1, –,2016-9-13
16,Cabbage / Mutta Kose, 1, 18,2016-9-13
17,Carrot, 1, 34,2016-9-13
18,Beetroot, 1, 18,2016-9-13
19,Soya Beans, 1, 80,2016-9-13
20,Drumstick Beans / Murungai Beans, 1, 50,2016-9-13
21,Butter beans, 1, –,2016-9-13
22,Banana nut / Vala kai, 1 piece, 5,2016-9-13
23,Banana stem / Vala Thandu, 1, 10,2016-9-13
24,Banana Flower / Vala Poo, 1, 10,2016-9-13
25,Curry leaves / Karu Vepilai, 1, 20,2016-9-13
26,Coriander leaves / Malli Ilai, 1, 20,2016-9-13
27,Mint / Puthina, 1, 20,2016-9-13
28,Greens Leaves / Keerai Kattu, 1, 12,2016-9-13
29,Garlic / Poondu, 1, –,2016-9-13
30,Button Mushrooms / Button Kaalan, 1, –,2016-9-13
31,Papaya / Papali, 1, 25,2016-9-13
32,Sav Sav, 1, 24,2016-9-13
33,Sapotta, 1, –,2016-9-13
34,Puli / Tamarind, 1, 80,2016-9-13
