,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 40,2016-7-24
1,Tomotto ottu / Thakkali Ottu, 1, 16,2016-7-24
2,Lady’s Finger / Venda Kai, 1, 18,2016-7-24
3,Snake Guard / Pudalai, 1, 16,2016-7-24
4,Bitter Gourd / Pakar kai, 1, 40,2016-7-24
5,Bottle gourd / Sura kai, 1, 8,2016-7-24
6,Pumpkin / Pusani kai, 1, 16,2016-7-24
7,Beans / Avarai Kai, 1, 44,2016-7-24
8,Cluster Beans / Kothavarai, 1, 14,2016-7-24
9,Red Chilies / Kundu Milagai, 1, 40,2016-7-24
10,Small Onion / Chinna Vengayam, 1, 20,2016-7-24
11,Big Onion / Pallari, 1, 18,2016-7-24
12,Ginger / Inji, 1, –,2016-7-24
13,Potato / Urulai Kelangu, 1, 28,2016-7-24
14,Radish / Mulangi, 1, 16,2016-7-24
15,Mango / Maa, 1, –,2016-7-24
16,Cabbage / Mutta Kose, 1, 30,2016-7-24
17,Carrot, 1, 44,2016-7-24
18,Beetroot, 1, 40,2016-7-24
19,Soya Beans, 1, 90,2016-7-24
20,Drumstick Beans / Murungai Beans, 1, 30,2016-7-24
21,Butter beans, 1, –,2016-7-24
22,Banana nut / Vala kai, 1 piece, 4,2016-7-24
23,Banana stem / Vala Thandu, 1, 10,2016-7-24
24,Banana Flower / Vala Poo, 1, 10,2016-7-24
25,Curry leaves / Karu Vepilai, 1, 20,2016-7-24
26,Coriander leaves / Malli Ilai, 1, 10,2016-7-24
27,Mint / Puthina, 1, 20,2016-7-24
28,Greens Leaves / Keerai Kattu, 1, 10,2016-7-24
29,Garlic / Poondu, 1, –,2016-7-24
30,Button Mushrooms / Button Kaalan, 1, 200,2016-7-24
31,Papaya / Papali, 1, 20,2016-7-24
32,Sav Sav, 1, 24,2016-7-24
33,Sapotta, 1, –,2016-7-24
34,Field bean / Mochai, 1, –,2016-7-24
