,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 50,2014-12-20
1,Avarai Kolee, 1, 20,2014-12-20
2,Avarai ottu, 1, –,2014-12-20
3,Beans, 1, 60,2014-12-20
4,Beetroot, 1, 12,2014-12-20
5,Bellary, 1, 25,2014-12-20
6,C Flower, 1 Flower, 20,2014-12-20
7,C Vengayam, 1, 40,2014-12-20
8,Chaw Chaw, 1, 20,2014-12-20
9,Kaththari Disco, 1, 10,2014-12-20
10,Kaththari Green, 1, 15,2014-12-20
11,Kothavarai, 1, 20,2014-12-20
12,Milagai Samba, 1, 30,2014-12-20
13,Milagai urundai, 1, 22,2014-12-20
14,Mullaingi, 1, 8,2014-12-20
15,Murungai chedi, 1, 90,2014-12-20
16,Murungai Maram, 1, 80,2014-12-20
17,Nelli, 1, 12,2014-12-20
18,Pavarkai, 1, 20,2014-12-20
19,Perkangkai, 1, 12,2014-12-20
20,Pudalai, 1, 12,2014-12-20
21,Red Pusanikkai, 1, 3,2014-12-20
22,Sambar Vellari, 1, 5,2014-12-20
23,Suraikai, 1, 8,2014-12-20
24,Thakkali, 1, 10,2014-12-20
25,Thatta payaru, 1, 15,2014-12-20
26,Vendai, 1, 12,2014-12-20
