,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt, 1, 56,2014-8-8
1,Avarai Kolee, 1, 18,2014-8-8
2,Avarai ottu, 1, –,2014-8-8
3,Beans, 1, 48,2014-8-8
4,Beetroot, 1, 26,2014-8-8
5,Bellary, 1, 48,2014-8-8
6,C Flower, 1Flower, 14,2014-8-8
7,C Vengayam, 1, 33,2014-8-8
8,Chaw Chaw, 1, 20,2014-8-8
9,Kaththari Disco, 1, 10,2014-8-8
10,Kaththari Green, 1, 10,2014-8-8
11,Kothavarai, 1, 15,2014-8-8
12,Milagai Sambar, 1, 40,2014-8-8
13,Milagai urundai, 1, 40,2014-8-8
14,Mullaingi, 1, 10,2014-8-8
15,Murungai chedi, 1, 16,2014-8-8
16,Murungai Maram, 1, 13,2014-8-8
17,Nelli, 1, 32,2014-8-8
18,Pavarkai, 1, 33,2014-8-8
19,Perkangkai, 1, 18,2014-8-8
20,Pudalai, 1, 13,2014-8-8
21,Red Pusanikkai, 1, 11,2014-8-8
22,Sambar Vellari, 1, 3,2014-8-8
23,Suraikai, 1, 5,2014-8-8
24,Thakkali, 1, 36,2014-8-8
25,Thatta payaru, 1, 18,2014-8-8
26,Vendai, 1, 15,2014-8-8
